성분명,성분코드,제품코드,제품명,업체명,특정연령,특정연령단위,연령처리조건,고시번호,고시일자,상세정보,급여여부
sildenafil citrate(as sildenafil),553303ATB,645604090,바미라크정50밀리그램(실데나필시트르산염)_(70.23mg/1정),대화제약(주),18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATB,647803650,해피그라정50밀리그램(실데나필시트르산염)_(70.23mg/1정),삼진제약(주),18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATB,648103240,포르테브이정50밀리그램(실데나필시트르산염)_(70.23mg/1정),경동제약(주),18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATB,648604280,그대로필정50밀리그램(실데나필시트르산염)_(70.23mg/1정),(주)씨엠지제약,18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATB,650204080,에이치-유정50밀리그램(실데나필시트르산염)_(70.23mg/1정),안국약품(주),18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATB,650303300,프리그라정50밀리그램(실데나필시트르산염)_(70.23mg/1정),진양제약(주),18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATB,652603200,프리야정50밀리그램(실데나필시트르산염)_(70.23mg/1정),알보젠코리아(주),18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATB,653404950,엠슈타인정50밀리그램(실데나필시트르산염)_(70.23mg/1정),동국제약(주),18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATB,653806380,실데그라정50밀리그램(실데나필시트르산염)_(70.23mg/1정),신일제약(주),18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATB,654702230,퀵맥스정50밀리그램(실데나필시트르산염)_(70.23mg/1정),케이엠에스제약(주),18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATB,657309040,자이그라정50밀리그램(실데나필시트르산염)_(70.225mg/1정),동구바이오제약,18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATB,658204780,브이그라정50밀리그램(실데나필시트르산염)_(70.225mg/1정),㈜비보존제약,18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATB,673400330,큐데나필정50밀리그램(실데나필시트르산염)_(70.23mg/1정),주식회사큐엘파마,18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATB,693200990,나비그라정50밀리그램(실데나필시트르산염)_(70.23mg/1정),(주)한국글로벌제약,18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATB,694000860,대웅바이오실데나필정50밀리그램(실데나필시트르산염)_(70.23mg/1정),대웅바이오(주),18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATD,622600030,비닉스구강붕해필름50밀리그램(실데나필시트르산염)_(70.23mg/1장),(주)씨엘팜,18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATD,641605920,누리그라구강붕해필름50밀리그램(실데나필시트르산염)_(70.23mg/1장),(주)대웅제약,18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATD,641805160,이그니스구강용해필름50밀리그램(실데나필시트르산염)_(70.23mg/1장),광동제약(주),18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATD,643703680,맥시그라구강붕해정50밀리그램(실데나필시트르산염)_(70.23mg/1정),국제약품(주),18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATD,652903310,비아그라엘구강붕해필름50밀리그램(실데나필시트르산염)_(70.23mg/1장),(주)서울제약,18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
sildenafil citrate(as sildenafil),553303ATD,657306110,자이그라구강붕해필름50mg(실데나필시트르산염)_(70.23mg/1장),(주)동구바이오제약,18,세 (3),이하 (2),20090300,2009-12-03,"다만, 발기부전치료에 한함",비급여
silver sulfadiazine,227430CCM,644803691,실버케어크림(설파디아진은)_(0.2g/20g),태극제약(주),2,개월 (2),미만 (1),20110227,2011-11-24,"안전성 및 유효성이 미확립. 미숙아, 신생아(생후 2개월이내)는 핵황달을 일으킬 가능성 증가",비급여
silver sulfadiazine,227431CCM,627500201,실버돈크림(설파디아진은)_(0.3g/30g),해태에이치티비(주),2,개월 (2),미만 (1),20110227,2011-11-24,"안전성 및 유효성이 미확립. 미숙아, 신생아(생후 2개월이내)는 핵황달을 일으킬 가능성 증가",비급여
silver sulfadiazine,227432CCM,627500202,실버돈크림(설파디아진은)_(0.45g/450g),해태에이치티비(주),2,개월 (2),미만 (1),20110227,2011-11-24,"안전성 및 유효성이 미확립. 미숙아, 신생아(생후 2개월이내)는 핵황달을 일으킬 가능성 증가",비급여
silver sulfadiazine,227434CCM,644803692,실버케어크림(설파디아진은)_(0.15g/15g),태극제약(주),2,개월 (2),미만 (1),20110227,2011-11-24,"안전성 및 유효성이 미확립- 미숙아, 신생아(생후 2개월이내)는 핵황달을 일으킬 가능성 증가",비급여
sodium tetradecyl sulfate concentrate (as sodium tetradecyl sulfate),446730BIJ,684900021,파이브로베인주3%(테트라데실황산나트륨)_(0.12244g/2mL),금청약품(주),3,세 (3),미만 (1),20090300,2009-12-03,,비급여
sodium tetradecyl sulfate concentrate (as sodium tetradecyl sulfate),446731BIJ,684900031,파이브로베인주3%바이알(테트라데실황산나트륨)_(0.3061g/5mL),금청약품(주),3,세 (3),미만 (1),20090300,2009-12-03,,비급여
sodium tetradecyl sulfate concentrate (as sodium tetradecyl sulfate),446732BIJ,684900041,파이브로베인주1%(테트라데실황산나트륨)_(40.82mg/2mL),금청약품(주),3,세 (3),미만 (1),20090300,2009-12-03,,비급여
sodium tetradecyl sulfate concentrate (as sodium tetradecyl sulfate),446733BIJ,684900051,파이브로베인주0.2%(테트라데실황산나트륨)_(20.4mg/5mL),금청약품(주),3,세 (3),미만 (1),20090300,2009-12-03,,비급여
"sulfamethoxazole, trimethoprim",311500ATB,645204910,박토랄정_(1정),에이프로젠제약(주),2,개월 (2),미만 (1),20080090,2008-08-25,고빌리루빈혈증을 일으킬 수 있음,비급여
tadalafil,560701APD,650204421,그래서산5밀리그램(타다라필)_(5mg/1포),안국약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,52401980,토르티정5밀리그램(타다라필)_(5mg/1정),(주)인트로바이오파마,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,53301160,유로빅정5밀리그램(타다라필)_(5mg/1정),㈜중헌제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,57000720,윕스정5밀리그램(타다라필)_(5mg/1정),주식회사 더유제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,60500980,탄탄정5밀리그램(타다라필)_(5mg/1정),(주)엘앤씨바이오,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,621802630,롱티메정5mg(타다라필)_(5mg/1정),(주)한국파비스제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,622805360,시알엠정5밀리그램(타다라필)_(5mg/1정),(주)마더스제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,641606060,타오르정5밀리그램(타다라필)_(5mg/1정),(주)대웅제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,641705030,일양타다라필정5mg(타다라필)_(5mg/1정),일양약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,641805930,타다롱정5밀리그램(타다라필)_(5mg/1정),광동제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,641907060,오설램정5밀리그램(타다라필)_(5mg/1정),(주)보령,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,642104700,타다포스정5mg(타다라필)_(5mg/1정),(주)유한양행,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,642203710,부광타다라필정5mg_(5mg/1정),부광약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,642403960,일라정5mg(타다라필)_(5mg/1정),영진약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,642905420,토네이드정5밀리그램(타다라필)_(5mg/1정),일동제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,643203290,동성타다라필정5밀리그램_(5mg/1정),동성제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,643307010,센돔정5밀리그램(타다라필)_(5mg/1정),(주)종근당,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,643507080,구구정5밀리그램(타다라필)_(5mg/1정),한미약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,643507170,구구츄정5밀리그램(타다라필)_(5mg/1정),한미약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,643704040,빅토리스정5밀리그램(타다라필)_(5mg/1정),국제약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,644103070,발그나필정5밀리그램(타다라필)_(5mg/1정),제이더블유신약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,645404350,하나롱정5밀리그램(타다라필)_(5mg/1정),제일약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,645905790,세니트엔정5mg(타다라필)_(5mg/1정),동광제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,647804220,해피롱정5밀리그램(타다라필)_(5mg/1정),삼진제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,648103580,더포르테씨정5밀리그램(타다라필)_(5mg/1정),경동제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,648603100,제대로필정5밀리그램(타다라필)_(5mg/1정),(주)씨엠지제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,649102790,뉴씨그라정5mg(타다라필)_(5mg/1정),한국휴텍스제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,649507250,시알정5밀리그램(타다라필)_(5mg/1정),유니메드제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,652603590,타다프리정5밀리그램(타다라필)_(5mg/1정),알보젠코리아(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,652903870,불티움정5밀리그램(타다라필)_(5mg/1정),(주)서울제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,653403230,엠스트롱정5밀리그램(타다라필)_(5mg/1정),동국제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,654004590,썬카정5밀리그램(타다라필)_(5mg/1정),아주약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,654702250,롱맥스정5밀리그램(타다라필)_(5mg/1정),케이엠에스제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,655604700,포드림정5mg(타다라필)_(5mg/1정),한올바이오파마(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,656003820,데일라정5mg(타다라필)_(5mg/1정),알리코제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,657306620,자이리스정5mg(타다라필)_(5mg/1정),(주)동구바이오제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,657806490,제이케이(JK)정5밀리그램(타다라필)_(5mg/1정),하나제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,658202870,헤로스정5mg(타다라필)_(5mg/1정),(주)비보존제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,661604500,타라정5밀리그램(타다라필)_(5mg/1정),(주)알피바이오,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,661904480,푸로리스정5mg(타다라필)_(5mg/1정),영풍제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,662503220,일나스정5밀리그램(타다라필)_(5mg/1정),(주)넥스팜코리아,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,664901790,시아놀정5밀리그램(타다라필)_(5mg/1정),성원애드콕제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,669501860,고든정5mg(타다라필)_(5mg/1정),(주)씨티씨바이오,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,670607270,이팔정5mg(타다라필)_(5mg/1정),(주)휴온스,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,670800500,시알리스정5밀리그램(타다라필)_(5mg/1정),한국릴리(유),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,671704650,카마라필정5밀리그램(타다라필)_(5mg/1정),주식회사제뉴원사이언스,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,671806720,시알롱기정5mg(타다라필)_(5mg/1정),대원제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,693201620,더플러스정5밀리그램(타다라필)_(5mg/1정),(주)한국글로벌제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,693901480,타올라스정5밀리그램(타다라필)_(5mg/1정),(주)셀트리온제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATB,694003570,시알탐정5밀리그램(타다라필)_(5mg/1정),대웅바이오(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560701ATD,648603040,제대로필구강용해필름5밀리그램(타다라필)_(5mg/1장),(주)씨엠지제약,18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560701ATD,653006590,파마타다라필구강용해필름5밀리그램_(5mg/1장),(주)한국파마,18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560701ATD,669501520,고든구강용해필름5mg(타다라필)_(5mg/1장),(주)씨티씨바이오,18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702APD,650204441,그래서산20밀리그램(타다라필)_(20mg/1포),안국약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,52401990,토르티정20밀리그램(타다라필)_(20mg/1정),(주)인트로바이오파마,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,52700970,파워애정20밀리그램(타다라필)_(20mg/1정),크리스탈생명과학(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,53301180,유로빅정20밀리그램(타다라필)_(20mg/1정),㈜중헌제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,57000550,윕스정20밀리그램(타다라필)_(20mg/1정),주식회사 더유제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,60500970,탄탄정20밀리그램(타다라필)_(20mg/1정),(주)엘앤씨바이오,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,621802620,롱티메정20mg(타다라필)_(20mg/1정),(주)한국파비스제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,622805350,시알엠정20밀리그램(타다라필)_(20mg/1정),(주)마더스제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,640903030,시알라필정20mg(타다라필)_(20mg/1정),(주)일화,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,641606070,타오르정20밀리그램(타다라필)_(20mg/1정),(주)대웅제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,641705020,일양타다라필정20mg(타다라필)_(20mg/1정),일양약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,641907040,오설램정20밀리그램(타다라필)_(20mg/1정),(주)보령,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,642003830,아작스정20밀리그램(타다라필)_(20mg/1정),현대약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,642104690,타다포스정20mg(타다라필)_(20mg/1정),(주)유한양행,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,642203730,부광타다라필정20mg_(20mg/1정),부광약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,642403950,일라정20mg(타다라필)_(20mg/1정),영진약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,642905440,토네이드정20밀리그램(타다라필)_(20mg/1정),일동제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,643203300,동성타다라필정20밀리그램_(20mg/1정),동성제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,643307000,센돔정20밀리그램(타다라필)_(20mg/1정),(주)종근당,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,643507040,구구정20밀리그램(타다라필)_(20mg/1정),한미약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,643507180,구구츄정20밀리그램(타다라필)_(20mg/1정),한미약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,643704030,빅토리스정20밀리그램(타다라필)_(20mg/1정),국제약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,644103100,발그나필정20밀리그램(타다라필)_(20mg/1정),제이더블유신약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,645208890,조이롱정20밀리그램(타다라필)_(20mg/1정),에이프로젠제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,645404340,하나롱정20밀리그램(타다라필)_(20mg/1정),제일약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,645905760,세니트엔정20mg(타다라필)_(20mg/1정),동광제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,647804210,해피롱정20밀리그램(타다라필)_(20mg/1정),삼진제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,648103590,더포르테씨정20밀리그램(타다라필)_(20mg/1정),경동제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,648603770,제대로필정20mg(타다라필)_(20mg/1정),(주)씨엠지제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,649001820,케이론정20밀리그램(타다라필)_(20mg/1정),풍림무약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,649507230,시알정20밀리그램(타다라필)_(20mg/1정),유니메드제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,650303350,프리시스정20밀리그램(타다라필)_(20mg/1정),진양제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,652603580,타다프리정20밀리그램(타다라필)_(20mg/1정),알보젠코리아(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,653403250,엠스트롱정20밀리그램(타다라필)_(20mg/1정),동국제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,654004600,썬카정20밀리그램(타다라필)_(20mg/1정),아주약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,654702240,롱맥스정20밀리그램(타다라필)_(20mg/1정),케이엠에스제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,655604690,포드림정20mg(타다라필)_(20mg/1정),한올바이오파마(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,657306610,자이리스정20mg(타다라필)_(20mg/1정),(주)동구바이오제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,657806510,제이케이(JK)정20밀리그램(타다라필)_(20mg/1정),하나제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,658202890,헤로스정20mg(타다라필)_(20mg/1정),(주)비보존제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,661604490,타라정20밀리그램(타다라필)_(20mg/1정),(주)알피바이오,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,661904470,푸로리스정20mg(타다라필)_(20mg/1정),영풍제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,662503230,일나스정20밀리그램(타다라필)_(20mg/1정),(주)넥스팜코리아,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,664901800,시아놀정20밀리그램(타다라필)_(20mg/1정),성원애드콕제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,669502480,고든정20mg(타다라필)_(20mg/1정),(주)씨티씨바이오,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,670607280,이팔정20mg(타다라필)_(20mg/1정),(주)휴온스,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,670800110,시알리스정20밀리그램(타다라필)_(20mg/1정),한국릴리(유),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,671704640,카마라필정20밀리그램(타다라필)_(20mg/1정),주식회사제뉴원사이언스,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,671806740,시알롱기정20mg(타다라필)_(20mg/1정),대원제약(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,693901490,타올라스정20밀리그램(타다라필)_(20mg/1정),(주)셀트리온제약,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATB,694003560,시알탐정20밀리그램(타다라필)_(20mg/1정),대웅바이오(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560702ATD,57001280,윕스구강용해필름20밀리그램(타다라필)_(20mg/1장),주식회사 더유제약,18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,622600090,센트립구강용해필름20mg(타다라필)_(20mg/1장),(주)씨엘팜,18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,628801700,타다필구강용해필름20밀리그램(타다라필)_(20mg/1장),(주)휴비스트제약,18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,641606050,타오르구강붕해필름20밀리그램(타다라필)_(20mg/1장),(주)대웅제약,18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,641805740,타다롱구강용해필름20밀리그램(타다라필)_(20mg/1장),광동제약(주),18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,643307040,센돔구강용해필름20밀리그램(타다라필)_(20mg/1장),(주)종근당,18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,643903370,이렉시멈구강용해필름20밀리그램(타다라필)_(20mg/1장),삼일제약(주),18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,645604620,설레구강용해필름20밀리그램(타다라필)_(20mg/1장),대화제약(주),18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,645905770,세니트엔구강용해필름20mg(타다라필)_(20mg/1장),동광제약(주),18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,648603030,제대로필구강용해필름20밀리그램(타다라필)_(20mg/1장),(주)씨엠지제약,18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,649102820,뉴씨그라구강용해필름20mg(타다라필)_(20mg/1장),한국휴텍스제약(주),18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,652903550,불티움구강붕해필름20밀리그램(타다라필)_(20mg/1장),(주)서울제약,18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,653006600,파마타다라필구강용해필름20밀리그램_(20mg/1장),(주)한국파마,18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,657306660,자이리스구강붕해필름20mg(타다라필)_(20mg/1장),(주)동구바이오제약,18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,657502950,오굳구강용해필름20mg(타다라필) _(20mg/1장),미래바이오제약㈜,18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,657807760,제이케이(JK)구강용해필름20밀리그램(타다라필)_(20mg/1장),하나제약(주),18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,660703720,위더굿구강붕해필름20밀리그램(타다라필)_(20mg/1장),위더스제약(주),18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,669501420,고든구강용해필름20mg(타다라필)_(20mg/1장),(주)씨티씨바이오,18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,669605190,시아라필구강용해필름20밀리그램(타다라필)_(20mg/1장),(주)아이월드제약,18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,670104090,스타라필구강용해필름20밀리그램(타다라필)_(20mg/1매),(주)팜젠사이언스,18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,670304720,타오롱구강붕해필름20밀리그램(타다라필)_(20mg/1장),코오롱제약(주),18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,671806800,시알롱기구강용해필름20mg(타다라필)_(20mg/1정),대원제약(주),18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,673400410,카다라필구강붕해필름20밀리그램(타다라필)_(20mg/1장),주식회사큐엘파마,18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560702ATD,690302970,카사미나구강용해필름20밀리그램(타다라필)_(20mg/1장),(주)라이트팜텍,18,세 (3),미만 (1),20080090,2008-05-25,,비급여
tadalafil,560703APD,650204431,그래서산10밀리그램(타다라필)_(10mg/1포),안국약품(주),18,세 (3),미만 (1),20090300,2009-12-03,,비급여
tadalafil,560703ATB,52401970,토르티정10밀리그램(타다라필)_(10mg/1정),(주)인트로바이오파마,18,세 (3),미만 (1),20090300,2009-12-03,,비급여
